Date,Open,High,Low,Settle,Volume
18/11/2004,4171,4199.5,4168.5,4186.5,109018
19/11/2004,4185,4209,4130,4130,136360
22/11/2004,4121,4156,4093.5,4155,109353
23/11/2004,4153,4168,4108.5,4121,112925
24/11/2004,4152,4152.5,4120.5,4135,97246
25/11/2004,4145,4175.5,4135.5,4168,56275
26/11/2004,4150,4165.5,4140,4143.5,54384
29/11/2004,4165,4225.5,4143,4170,137414
30/11/2004,4168,4171.5,4116.5,4126,140320
01/12/2004,4108.5,4200,4108,4187,139569
02/12/2004,4208,4232,4189,4206,144866
03/12/2004,4230,4239,4187,4195,148414
06/12/2004,4197.5,4218.5,4187,4217,86125
07/12/2004,4202.5,4235,4193,4194.5,105146
08/12/2004,4179.5,4221,4173.5,4217.5,119855
09/12/2004,4197.5,4209,4132.5,4174,135636
10/12/2004,4177,4188,4155,4186,109286
13/12/2004,4195.5,4234.5,4189.5,4230,117850
14/12/2004,4243,4252,4226,4235,118671
15/12/2004,4243.5,4246.5,4209.5,4225,124737
16/12/2004,4223,4241.5,4216,4231,163154
17/12/2004,4238,4242,4209,4212.33,31196
20/12/2004,4206,4252.5,4200,4226.5,71130
21/12/2004,4220.5,4256,4220.5,4249,55119
22/12/2004,4259.5,4275,4248,4252.5,61839
23/12/2004,4256.5,4277.5,4256,4270,40854
27/12/2004,4277,4285,4254.5,4268,35683
28/12/2004,4285,4285,4265,4284,29882
29/12/2004,4295.5,4297.5,4260,4274.5,44248
30/12/2004,4280.5,4283,4272,4272,15731
03/01/2005,4284,4330.5,4272.5,4307,102877
04/01/2005,4307.5,4327,4295,4295,94947
05/01/2005,4279,4299.5,4261,4294,108701
06/01/2005,4277,4325.5,4275.5,4323,100154
07/01/2005,4308,4345.5,4301,4334.5,119633
10/01/2005,4329,4343,4307.5,4332,94510
11/01/2005,4323,4333.5,4245,4260,146454
12/01/2005,4273.5,4276.5,4208.5,4224,136562
13/01/2005,4247.5,4251,4216.5,4231,120685
14/01/2005,4203.5,4252.5,4200.5,4237.5,100429
17/01/2005,4249.5,4269.5,4248,4257,44442
18/01/2005,4252,4279,4221,4273,125979
19/01/2005,4277,4284.5,4251.5,4258,101372
20/01/2005,4226,4242.5,4202.5,4210,128699
21/01/2005,4216,4236.5,4194.5,4208,111098
24/01/2005,4203,4222,4172.5,4209.5,125083
25/01/2005,4206.5,4256,4202.5,4245,111238
26/01/2005,4252,4259,4216.5,4230.5,110320
27/01/2005,4234.5,4241.5,4197,4228,137629
28/01/2005,4240,4246,4199.5,4210,102850
31/01/2005,4244,4275.5,4239,4271,93845
01/02/2005,4266.5,4299,4260,4294,97079
02/02/2005,4299,4311.5,4290.5,4302,69599
03/02/2005,4309,4313.5,4283.5,4298,96281
04/02/2005,4307.5,4359,4304.5,4359,108387
07/02/2005,4359,4385,4359,4372,82458
08/02/2005,4378,4387,4366,4382.5,76121
09/02/2005,4383,4397,4354.5,4371,115036
10/02/2005,4375,4378.5,4347,4369,106705
11/02/2005,4365,4406,4365,4402.5,90247
14/02/2005,4403,4407.5,4381,4390,68577
15/02/2005,4392.5,4417.5,4385,4394.5,101629
16/02/2005,4402,4402,4355.5,4371.5,121107
17/02/2005,4378,4395.5,4366.5,4377.5,103256
18/02/2005,4370,4394.5,4353,4367,109659
21/02/2005,4372,4381,4348,4369,54164
22/02/2005,4354.5,4357,4307,4307,150508
23/02/2005,4292,4319,4281,4304,150103
24/02/2005,4310.5,4317,4293,4313.5,111277
25/02/2005,4335,4367.5,4333,4362,93649
28/02/2005,4365,4381,4327.5,4330,99702
01/03/2005,4348,4393,4339,4389.5,104335
02/03/2005,4378,4402,4368,4380.5,104513
03/03/2005,4378,4404,4355,4379.5,105285
04/03/2005,4385,4432.5,4376,4432.5,113841
07/03/2005,4428,4438.5,4420.5,4429.5,78837
08/03/2005,4420.5,4427,4390.5,4397,102891
09/03/2005,4402,4431.5,4348.5,4359,172508
10/03/2005,4349,4368,4331.5,4364,124424
11/03/2005,4365,4382,4347,4351,100848
14/03/2005,4352.5,4374.5,4340.5,4365.5,104766
15/03/2005,4372.5,4394,4367,4374,158949
16/03/2005,4372,4385.5,4300.5,4312,238230
17/03/2005,4308,4324,4295.5,4306.5,158259
18/03/2005,4316.5,4338.5,4315,4332.46,46338
21/03/2005,4339.5,4361.5,4316,4333,98157
22/03/2005,4322,4356.5,4303,4356.5,114254
23/03/2005,4297.5,4353,4293,4352,140232
24/03/2005,4344,4382.5,4337,4375.5,102139
29/03/2005,4348,4380,4328.5,4366.5,88703
30/03/2005,4344,4392,4341,4390,93179
31/03/2005,4388,4397,4355.5,4362.5,97881
01/04/2005,4369,4415,4365.5,4365.5,124236
04/04/2005,4367,4378.5,4342.5,4369.5,117197
05/04/2005,4385,4388,4372,4388,97366
06/04/2005,4385,4400.5,4379.5,4391,100721
07/04/2005,4385.5,4424,4373,4410,106910
08/04/2005,4427,4431,4410.5,4416,78379
11/04/2005,4402,4427,4397,4420,84718
12/04/2005,4413.5,4418.5,4383,4385,104501
13/04/2005,4422,4429.5,4410,4414.5,102536
14/04/2005,4401,4441,4393,4404.5,141751
15/04/2005,4366.5,4373,4298,4298.5,213096
18/04/2005,4224.5,4247.5,4198.5,4218,233007
19/04/2005,4232,4239.5,4201,4216.5,150300
20/04/2005,4234,4237.5,4154,4160,181819
21/04/2005,4178.5,4234,4175.5,4232,164864
22/04/2005,4228,4248.5,4213.5,4227,99184
25/04/2005,4222.5,4264.5,4217,4255,98014
26/04/2005,4257,4258.5,4222.5,4239,109633
27/04/2005,4224,4231.5,4170,4218,205398
28/04/2005,4222,4228,4171,4191,151543
29/04/2005,4167,4221.5,4167,4208,158861
02/05/2005,4226.5,4247.5,4216,4235,83985
03/05/2005,4240,4260.5,4229,4257,94919
04/05/2005,4262,4288.5,4236.5,4287,126906
05/05/2005,4286,4317,4274.5,4285,124015
06/05/2005,4303.5,4326,4286,4312,118199
09/05/2005,4318,4318,4287.5,4314.5,83439
10/05/2005,4311,4316.5,4246.5,4263.5,137565
11/05/2005,4256.5,4284,4237.5,4265,155911
12/05/2005,4278,4291,4263,4271,132501
13/05/2005,4260,4293.5,4250.5,4274,107412
16/05/2005,4267.5,4284,4260.5,4283.5,73021
17/05/2005,4284,4284.5,4239.5,4262.5,112146
18/05/2005,4284,4358,4275.5,4347.5,145449
19/05/2005,4341,4372,4340,4364,106689
20/05/2005,4368,4396,4357.5,4396,101799
23/05/2005,4414,4424,4397,4424,85784
24/05/2005,4420,4420.5,4389.5,4406.5,87827
25/05/2005,4401.5,4411.5,4383.5,4394,92299
26/05/2005,4403.5,4449,4400,4448,83289
27/05/2005,4449.5,4458.5,4435.5,4458.5,63946
30/05/2005,4452,4488.5,4445,4484,43329
31/05/2005,4484,4486.5,4462.5,4484,90140
01/06/2005,4480.5,4541,4472.5,4536.5,126536
02/06/2005,4525,4547.5,4518.5,4544,106515
03/06/2005,4555,4556,4497.5,4507,116637
06/06/2005,4522,4526,4493.5,4516,78501
07/06/2005,4522,4575,4518,4561,112506
08/06/2005,4552,4570.5,4546.5,4559,90330
09/06/2005,4551.5,4586,4538,4576.5,123326
10/06/2005,4586,4604,4573.5,4587.5,116083
13/06/2005,4602,4606.5,4568.5,4589,126719
14/06/2005,4595.5,4604.5,4580.5,4604.5,152476
15/06/2005,4600.5,4610.5,4536,4557,196386
16/06/2005,4573,4589,4553.5,4577,202018
17/06/2005,4588.5,4616,4585.5,4618.65,36171
20/06/2005,4626.5,4629,4584.5,4622,93213
21/06/2005,4631,4639.5,4619,4632,91535
22/06/2005,4633.5,4659.5,4622.5,4647,113092
23/06/2005,4650,4665.5,4621.5,4628,106381
24/06/2005,4604.5,4611.5,4579.5,4580,108431
27/06/2005,4562,4565.5,4530,4530,104192
28/06/2005,4555.5,4594,4550.5,4589.5,84387
29/06/2005,4591,4618,4581,4593,102287
30/06/2005,4597,4629,4595.5,4622.5,92147
01/07/2005,4599.5,4645.5,4599,4637.5,103062
04/07/2005,4637.5,4648.5,4632,4645,32071
05/07/2005,4641,4645,4597,4631.5,113071
06/07/2005,4634,4658,4627,4637,102661
07/07/2005,4609.5,4613.5,4465,4580,354333
08/07/2005,4593.5,4639,4576.5,4634,133928
11/07/2005,4643,4686,4640,4670,119728
12/07/2005,4677,4691,4655,4688,110874
13/07/2005,4675,4702.5,4674,4696,100455
14/07/2005,4708.5,4733.5,4704,4719.5,108501
15/07/2005,4720,4741.5,4707.5,4737.5,100295
18/07/2005,4737.5,4750,4721,4738,80549
19/07/2005,4742,4791,4735,4783.5,112196
20/07/2005,4775.5,4826.5,4771.5,4826.5,120598
21/07/2005,4825,4884,4821,4847,213190
22/07/2005,4845,4869,4830.5,4857,90658
25/07/2005,4860.5,4869.5,4834.5,4852.5,92492
26/07/2005,4852.5,4874.5,4845,4860,90904
27/07/2005,4859,4882,4855.5,4876,71944
28/07/2005,4881,4920,4875,4918.5,99925
29/07/2005,4918,4930,4887.5,4899.5,93799
01/08/2005,4900,4927.5,4891,4912,83078
02/08/2005,4909,4953,4908.5,4945.5,93677
03/08/2005,4942,4948.5,4914.5,4940,95726
04/08/2005,4936.5,4941,4850.5,4857,131472
05/08/2005,4861.5,4880.5,4831.5,4840,113886
08/08/2005,4851,4873.5,4833,4835,73570
09/08/2005,4845.5,4926,4845,4925,103237
10/08/2005,4939,5000,4938,4971,122076
11/08/2005,4972,4994,4945,4960,128813
12/08/2005,4979.5,4982.5,4927.5,4934.5,97594
15/08/2005,4945,4960.5,4922.5,4955,70389
16/08/2005,4957.5,4964,4876.5,4882,115267
17/08/2005,4875,4903,4849,4895,138268
18/08/2005,4885.5,4893.5,4840.5,4866.5,119894
19/08/2005,4862.5,4940.5,4858.5,4929,131419
22/08/2005,4943,4962,4906,4930,93172
23/08/2005,4934.5,4940,4901,4913,119845
24/08/2005,4913,4936,4881,4923,127503
25/08/2005,4877,4889.5,4849,4851.5,132199
26/08/2005,4867,4886,4786,4789,168788
29/08/2005,4751,4844.5,4740.5,4840.5,131883
30/08/2005,4837,4843,4788,4812.5,139149
31/08/2005,4800,4842.5,4795.5,4839.5,170001
01/09/2005,4857,4879.5,4818,4834.5,143182
02/09/2005,4847,4867.5,4822,4847.5,135042
05/09/2005,4854,4922,4848.5,4904,54184
06/09/2005,4908.5,4979.5,4906.5,4979,132336
07/09/2005,4987,5008,4969.5,4993,145308
08/09/2005,4993.5,5002.5,4969.5,4990,113818
09/09/2005,5005,5022,4966.5,5022,118330
12/09/2005,5028.5,5038,4980.5,4991,145312
13/09/2005,4999,4999,4896.5,4911.5,248465
14/09/2005,4912,4936.5,4887,4906,198329
15/09/2005,4905,4926,4887.5,4896.5,178667
16/09/2005,4912,4982,4911.5,4976.87,57058
19/09/2005,4900,4974.5,4895,4957.5,171408
20/09/2005,4965.5,4995,4953,4974,108104
21/09/2005,4950,4957,4873.5,4880.5,160415
22/09/2005,4875,4898,4851.5,4889.5,145385
23/09/2005,4894,4928,4879.5,4927,100011
26/09/2005,4967,5028,4964,5002,128612
27/09/2005,5005.5,5016.5,4981,5004,121846
28/09/2005,5025,5077.5,5022,5049,144453
29/09/2005,5078,5083,5027.5,5080.5,148984
30/09/2005,5085.5,5088,5042.5,5066.5,103166
03/10/2005,5085.5,5108,5071,5101,95579
04/10/2005,5110.5,5167,5085.5,5152,129177
05/10/2005,5116,5127.5,5076,5087.5,142050
06/10/2005,5031.5,5048,4987.5,4989.5,183378
07/10/2005,5018,5054,5003.5,5022,158176
10/10/2005,5046,5077,5025.5,5036,102956
11/10/2005,5045,5086.5,5034,5041,133474
12/10/2005,5012.5,5039,4957.5,4965,193929
13/10/2005,4977.5,5012.5,4930,4951,220503
14/10/2005,4972,5012,4950.5,4990.5,167268
17/10/2005,5005,5018,4964,4974,120743
18/10/2005,5004,5011.5,4941.5,4949,142765
19/10/2005,4894,4914.5,4841.5,4906.5,247351
20/10/2005,4937,4949,4862,4862,184745
21/10/2005,4860,4887,4835,4875,162539
24/10/2005,4858.5,4936.5,4856.5,4936,122172
25/10/2005,4939,4946.5,4854,4854,147982
26/10/2005,4900,4932,4877,4896,172228
27/10/2005,4880,4890.5,4806,4833,188670
28/10/2005,4814.5,4872.5,4777,4869.5,184924
31/10/2005,4899,4945,4895,4927,126541
01/11/2005,4939,4951,4919,4928.5,114534
02/11/2005,4939.5,4993,4903.5,4990,175737
03/11/2005,4992.5,5027.5,4978,5014,147950
04/11/2005,5009,5027,4988.5,4990.5,132522
07/11/2005,5004,5046.5,4993.5,5037.5,108150
08/11/2005,5043.5,5059,5003.5,5022.5,130649
09/11/2005,5034.5,5064,5009.5,5050,126421
10/11/2005,5047,5082.5,5011.5,5075,152746
11/11/2005,5094.5,5105,5076,5099.5,83818
14/11/2005,5094.5,5116.5,5085,5101,102710
15/11/2005,5092.5,5137.5,5086.5,5115.5,125920
16/11/2005,5117.5,5124.5,5072,5089,143072
17/11/2005,5120,5139.5,5097,5113,119971
18/11/2005,5157,5170.5,5116.5,5145,151928
21/11/2005,5149,5207.5,5134.5,5183,112926
22/11/2005,5188,5206,5169,5184,105089
23/11/2005,5210.5,5218,5181,5203.5,88696
24/11/2005,5198,5212,5178.5,5199.5,58102
25/11/2005,5194,5213,5186.5,5196.5,41078
28/11/2005,5234.5,5249,5153,5181.5,138499
29/11/2005,5175,5226.5,5161,5195.5,155061
30/11/2005,5188,5215.5,5171,5208,139647
01/12/2005,5210,5290,5210,5269,137625
02/12/2005,5301,5313.5,5280,5307.5,106333
05/12/2005,5310,5311.5,5256,5272,100660
06/12/2005,5278,5327.5,5275,5305.5,107114
07/12/2005,5296,5312.5,5250.5,5259.5,139153
08/12/2005,5233,5299.5,5225.5,5286,158351
09/12/2005,5265.5,5300.5,5262,5284.5,105825
12/12/2005,5317,5334,5287.5,5302.5,133353
13/12/2005,5307.5,5344.5,5286.5,5313.5,188859
14/12/2005,5315.5,5321.5,5276,5286,175290
15/12/2005,5300,5306.5,5280.5,5292.5,143300
16/12/2005,5303,5350.5,5302,5348.8,59669
19/12/2005,5370,5390.5,5356,5383,57639
20/12/2005,5364,5401,5355,5392,74970
21/12/2005,5406,5434,5399.5,5429,62810
22/12/2005,5418.5,5448,5418,5432.5,46793
23/12/2005,5435,5457.5,5435,5450,31337
27/12/2005,5456,5486.5,5450,5478.5,41443
28/12/2005,5471,5492.5,5463.5,5479.5,41760
29/12/2005,5497.5,5499,5467.5,5488,36410
30/12/2005,5467,5474,5414,5438,40809
02/01/2006,5448,5483,5441.5,5477.5,33103
03/01/2006,5484.5,5542,5468,5483.5,127618
04/01/2006,5541,5558.5,5504.5,5546.5,120062
05/01/2006,5545.5,5555.5,5529,5540,103542
06/01/2006,5546.5,5578,5532.5,5556.5,101030
09/01/2006,5565,5579,5558.5,5568,89916
10/01/2006,5548.5,5550,5509,5522,126967
11/01/2006,5555,5566,5540.5,5553,105274
12/01/2006,5548,5583.5,5535,5566.5,112378
13/01/2006,5548,5559.5,5483,5507,144439
16/01/2006,5495,5545,5481,5536.5,60721
17/01/2006,5489.5,5497,5471.5,5482.5,124744
18/01/2006,5401.5,5449.5,5385.5,5427,187728
19/01/2006,5441.5,5472,5430,5451.5,129860
20/01/2006,5453,5467.5,5318,5371.5,198303
23/01/2006,5320,5370.5,5312.5,5368.5,144331
24/01/2006,5369.5,5389.5,5340,5355,145562
25/01/2006,5384.5,5461.5,5370.5,5445.5,197554
26/01/2006,5470,5596,5464,5563,265174
27/01/2006,5634,5671,5603.5,5667.5,174455
30/01/2006,5657,5702,5635.5,5672.5,118162
31/01/2006,5688,5715.5,5652.5,5696.5,164754
01/02/2006,5672,5764.5,5663,5740,153490
02/02/2006,5750.5,5777,5647,5663.5,190381
03/02/2006,5685,5706.5,5628.5,5667.5,185383
06/02/2006,5701,5719,5665,5681,115553
07/02/2006,5703,5715.5,5642.5,5689.5,184188
08/02/2006,5626,5724.5,5611,5682,159453
09/02/2006,5719,5773.5,5713,5752.5,137370
10/02/2006,5739,5761.5,5708.5,5720.5,142690
13/02/2006,5707.5,5773,5696,5765.5,142130
14/02/2006,5775,5813,5729.5,5775.5,165512
15/02/2006,5780,5803,5747,5777.5,154825
16/02/2006,5806,5812.5,5768,5798.5,130085
17/02/2006,5794,5822,5783,5807,116959
20/02/2006,5805.5,5814,5777.5,5805.5,45973
21/02/2006,5827,5861,5789,5811.5,148065
22/02/2006,5806,5882.5,5793,5867.5,139885
23/02/2006,5880,5893.5,5829.5,5870.5,128677
24/02/2006,5874,5888,5848.5,5873,106040
27/02/2006,5891.5,5927,5880,5921.5,95297
28/02/2006,5911,5924.5,5795.5,5804,178508
01/03/2006,5821,5886.5,5807.5,5873.5,126590
02/03/2006,5882.5,5892.5,5754,5782,203022
03/03/2006,5788.5,5818.5,5693.5,5730,192579
06/03/2006,5779.5,5782,5717,5756.5,130001
07/03/2006,5725,5757,5702,5752.5,151141
08/03/2006,5751,5764,5656.5,5684.5,193166
09/03/2006,5741,5746.5,5695.5,5730.5,159872
10/03/2006,5719,5821,5709.5,5801.5,176424
13/03/2006,5848.5,5862.5,5834.5,5854,140195
14/03/2006,5834,5888.5,5825.5,5868.5,166632
15/03/2006,5884.5,5918,5872,5899.5,201967
16/03/2006,5907.5,5910,5867.5,5897,181276
17/03/2006,5905,5944.5,5903.5,5925.39,44739
20/03/2006,5945,5972.5,5922.5,5940.5,107504
21/03/2006,5945,5975,5885.5,5945,170599
22/03/2006,5906,5994.5,5896,5978,160268
23/03/2006,5988,5998,5960,5988,123466
24/03/2006,5997,6015,5976.5,6008,103354
27/03/2006,6012.5,6016.5,5933,5950,117522
28/03/2006,5954.5,5979,5898.5,5927,145828
29/03/2006,5933,5987,5904,5951,137961
30/03/2006,5988.5,6031,5971.5,6023.5,144430
31/03/2006,6002,6031,5978.5,6001.5,135372
03/04/2006,6031.5,6065,6014,6062,127309
04/04/2006,6047.5,6068.5,6027.5,6046.5,127734
05/04/2006,6061,6072.5,6029,6063,117767
06/04/2006,6077,6082,6040.5,6063,133032
07/04/2006,6066,6077.5,5971,5987,180873
10/04/2006,5980.5,6036.5,5976,6034,125087
11/04/2006,6020,6030.5,5912,5937,176767
12/04/2006,5927.5,5946,5888.5,5928.5,191152
13/04/2006,5937,5954,5900,5944.5,111500
18/04/2006,5942,5983,5892.5,5929.5,140018
19/04/2006,5992.5,6043,5988.5,6019.5,168956
20/04/2006,6023.5,6117,6021.5,6086,172643
21/04/2006,6103.5,6135,6095.5,6123.5,160457
24/04/2006,6078,6125.5,6071,6104.5,102054
25/04/2006,6112.5,6135.5,6075,6105.5,137571
26/04/2006,6118,6147,6105.5,6132,117854
27/04/2006,6140,6140.5,6044,6089,223052
28/04/2006,6073,6075,6020,6027.5,150969
02/05/2006,6024.5,6088,6024.5,6070.5,110659
03/05/2006,6093.5,6102,5981,5996,193122
04/05/2006,6003.5,6070,5985,6056.5,157701
05/05/2006,6061.5,6159.5,6061.5,6129.5,145284
08/05/2006,6153.5,6172.5,6136,6139.5,97161
09/05/2006,6144.5,6162,6112.5,6157.5,104174
10/05/2006,6139,6178,6121,6138.5,109319
11/05/2006,6138.5,6180.5,6040,6068,173239
12/05/2006,6040.5,6060.5,5892.5,5934,258332
15/05/2006,5884,5919,5795,5873,265914
16/05/2006,5860.5,5912,5822,5869.5,215465
17/05/2006,5897,5908.5,5662.5,5670.5,311933
18/05/2006,5703,5729.5,5601.5,5677.5,324901
19/05/2006,5669.5,5718,5644.5,5685,202500
22/05/2006,5655,5655,5525,5542,274950
23/05/2006,5583,5715,5580,5676,222138
24/05/2006,5637,5663,5555.5,5601,282906
25/05/2006,5623.5,5753.5,5578.5,5711,195228
26/05/2006,5752,5798,5728,5792,183899
29/05/2006,5782,5788,5755,5770,38538
30/05/2006,5756,5767,5601,5614,236326
31/05/2006,5559.5,5714,5541,5699,247588
01/06/2006,5696,5750,5607,5710,196374
02/06/2006,5703,5784,5663.5,5684.5,183292
05/06/2006,5675.5,5699,5559.5,5629,146648
06/06/2006,5570,5598.5,5481,5507,244852
07/06/2006,5529,5578,5477.5,5548,229509
08/06/2006,5444.5,5477.5,5366.5,5401,301887
09/06/2006,5467.5,5490,5398.5,5469,170848
12/06/2006,5421,5472.5,5350,5385,208797
13/06/2006,5325,5337.5,5240.5,5290.5,352873
14/06/2006,5281.5,5336,5242.5,5309.5,315152
15/06/2006,5340.5,5474.5,5335,5428.5,223676
16/06/2006,5482,5501.5,5437,5475.12,58316
19/06/2006,5447,5522,5428,5478,155813
20/06/2006,5416,5548.5,5413.5,5525.5,158301
21/06/2006,5512,5577,5451.5,5539.5,182469
22/06/2006,5605,5618.5,5536,5566.5,148107
23/06/2006,5568.5,5598,5536.5,5566.5,117283
26/06/2006,5583.5,5603,5538,5554,104725
27/06/2006,5593,5593,5448,5495,151210
28/06/2006,5443.5,5527.5,5438.5,5492.5,134925
29/06/2006,5549,5700,5517,5612.5,162409
30/06/2006,5695,5739,5662.5,5726.5,153061
03/07/2006,5725,5765,5710,5740,63108
04/07/2006,5762,5764.5,5722.5,5760.5,46159
05/07/2006,5723,5742.5,5642,5658,131712
06/07/2006,5683,5737.5,5664,5724.5,142011
07/07/2006,5698,5752,5658,5712.5,167771
10/07/2006,5708,5744.5,5663.5,5737.5,132273
11/07/2006,5713.5,5716,5623,5652.5,171229
12/07/2006,5694.5,5733,5620,5661.5,170745
13/07/2006,5617,5623,5505,5558,199628
14/07/2006,5491,5533.5,5444,5453.5,180895
17/07/2006,5483,5487.5,5391.5,5441,200629
18/07/2006,5433,5474.5,5391,5413,187607
19/07/2006,5451,5595,5427.5,5564.5,208110
20/07/2006,5603,5615,5523.5,5571.5,144482
21/07/2006,5542,5564.5,5446.5,5476,176420
24/07/2006,5489,5613.5,5481.5,5595,134400
25/07/2006,5606,5646,5567,5588,154991
26/07/2006,5610,5632.5,5578.5,5611,116068
27/07/2006,5648.5,5691.5,5621.5,5685,144527
28/07/2006,5662,5741,5643,5731,126604
31/07/2006,5727.5,5733.5,5694,5704,90952
01/08/2006,5705.5,5717,5605.5,5619.5,147601
02/08/2006,5649,5724,5643,5699,117366
03/08/2006,5709,5716.5,5611,5668.5,168474
04/08/2006,5710.5,5763,5665,5739,142980
07/08/2006,5645.5,5684.5,5632,5647,119768
08/08/2006,5695,5698,5618,5668.5,114747
09/08/2006,5672,5733,5630,5718.5,165844
10/08/2006,5670,5685.5,5572.5,5654,207234
11/08/2006,5677.5,5690,5617.5,5642,110031
14/08/2006,5683.5,5718.5,5665,5709,92784
15/08/2006,5680,5809,5675.5,5795.5,132916
16/08/2006,5809.5,5849,5778.5,5824.5,128178
17/08/2006,5834,5859.5,5817,5847,100555
18/08/2006,5845.5,5863,5816,5830.5,107380
21/08/2006,5835,5836.5,5784,5804,94766
22/08/2006,5838,5846,5768,5831.5,133740
23/08/2006,5827.5,5832,5771.5,5787.5,106083
24/08/2006,5784,5860,5752,5826,152365
25/08/2006,5822,5843,5790.5,5823,91477
28/08/2006,5807,5881,5776,5864.5,100414
29/08/2006,5872,5890.5,5845.5,5859,119179
30/08/2006,5888.5,5894,5860,5880.5,102420
31/08/2006,5889,5900,5847.5,5861,108440
01/09/2006,5876,5915,5863.5,5882.5,105298
04/09/2006,5906.5,5923.5,5898.5,5917.5,41959
05/09/2006,5915,5919.5,5863,5885,127722
06/09/2006,5896,5898.5,5801.5,5823,141655
07/09/2006,5794,5807,5756.5,5777.5,143347
08/09/2006,5798,5816.5,5776.5,5800,105877
11/09/2006,5778.5,5839,5737,5800.5,181180
12/09/2006,5815.5,5907.5,5776,5876,221369
13/09/2006,5897,5919,5877,5903.5,214624
14/09/2006,5912,5936.5,5889.5,5909.5,161247
15/09/2006,5919.5,5930.5,5908,5923.33,36126
18/09/2006,5992.5,5999.5,5944,5975.5,113128
19/09/2006,5966,5979,5893,5922,187920
20/09/2006,5923.5,6011,5919,6000.5,144676
21/09/2006,6006,6027.5,5954.5,6014,141838
22/09/2006,5970.5,5977,5903,5920,135170
25/09/2006,5948,5999,5909,5943,135798
26/09/2006,5984,6024,5970.5,6008.5,142338
27/09/2006,6028,6045,5999,6032,148324
28/09/2006,6038,6046.5,6015.5,6031,96621
29/09/2006,6045.5,6074.5,6034,6045,107647
02/10/2006,6069.5,6075,6005,6034.5,104088
03/10/2006,6020.5,6068,5985,6030,142405
04/10/2006,6041.5,6132,6038.5,6091,148258
05/10/2006,6139.5,6140,6108,6118.5,120657
06/10/2006,6121,6133,6091.5,6124.5,114919
09/10/2006,6118,6134,6092,6121,69025
10/10/2006,6132.5,6168,6127,6161.5,123601
11/10/2006,6144,6173,6117.5,6159.5,128373
12/10/2006,6162,6212,6148.5,6199.5,118670
13/10/2006,6217,6227,6188.5,6208.5,119314
16/10/2006,6228,6233.5,6197.5,6219.5,86527
17/10/2006,6217,6217,6141,6143.5,169823
18/10/2006,6172.5,6247.5,6172.5,6219.5,165843
19/10/2006,6193,6237.5,6181.5,6215,141519
20/10/2006,6226,6252,6209,6235.5,132726
23/10/2006,6256,6284.5,6217,6272,142059
24/10/2006,6274,6285,6259,6277,108971
25/10/2006,6274.5,6315,6265,6296,123074
26/10/2006,6312.5,6345,6299.5,6310.5,117076
27/10/2006,6327,6331,6259,6293,148920
30/10/2006,6266.5,6300,6237,6289.5,139206
31/10/2006,6290,6315.5,6265.5,6293.5,149984
01/11/2006,6301.5,6341,6280,6322.5,139559
02/11/2006,6288,6322.5,6226,6251,205990
03/11/2006,6259,6304,6240,6264,155231
06/11/2006,6267,6369,6266.5,6355,158639
07/11/2006,6355,6388,6352.5,6386,121530
08/11/2006,6365.5,6390,6341.5,6377,143139
09/11/2006,6383,6392,6352.5,6376.5,122284
10/11/2006,6368.5,6387.5,6330,6375,134688
13/11/2006,6377.5,6425.5,6365.5,6414.5,133627
14/11/2006,6418.5,6441.5,6383.5,6404.5,172370
15/11/2006,6438,6467.5,6426,6449,136831
16/11/2006,6448,6477.5,6434,6461.5,126697
17/11/2006,6453,6469,6416,6435.5,169460
20/11/2006,6425,6476.5,6382,6469,171924
21/11/2006,6462.5,6494.5,6459.5,6475.5,104800
22/11/2006,6497,6511,6467.5,6492.5,123867
23/11/2006,6500.5,6509,6474,6489,58918
24/11/2006,6480,6484.5,6379.5,6427.5,185371
27/11/2006,6403.5,6433,6275,6315,244990
28/11/2006,6297,6319,6259,6290.5,250186
29/11/2006,6315,6379,6307.5,6374,179332
30/11/2006,6383.5,6412.5,6298.5,6320,197323
01/12/2006,6341,6370,6205,6257,214333
04/12/2006,6250,6317,6238,6305,154063
05/12/2006,6314,6390,6294,6379.5,195585
06/12/2006,6380,6392,6347.5,6378.5,135375
07/12/2006,6359.5,6446.5,6355,6413,180020
08/12/2006,6399,6455.5,6355,6430,195298
11/12/2006,6442,6481.5,6442,6473.5,154003
12/12/2006,6466.5,6488,6451,6480.5,238021
13/12/2006,6461,6541.5,6459.5,6522,219765
14/12/2006,6538,6575,6524.5,6552.5,176577
15/12/2006,6580,6588,6559.5,6595.34,41414
18/12/2006,6645,6675.5,6630,6652,81995
19/12/2006,6630,6639,6582.5,6615.5,156036
20/12/2006,6651.5,6665.5,6617,6646.5,76598
21/12/2006,6622,6651.5,6598,6632,85593
22/12/2006,6624.5,6631.5,6543,6551,83353
27/12/2006,6588,6678,6586.5,6664,69928
28/12/2006,6676.5,6679,6651.5,6665.5,60591
29/12/2006,6665,6676,6646,6652.5,24431
02/01/2007,6674.5,6742.5,6670,6729,58764
03/01/2007,6730,6754,6675,6741,119851
04/01/2007,6703,6736,6680.5,6722.5,142197
05/01/2007,6709,6711.5,6631.5,6636,148788
08/01/2007,6637,6675.5,6612.5,6652,159932
09/01/2007,6690,6713.5,6622.5,6654,169034
10/01/2007,6625.5,6642.5,6574,6612.5,210818
